,word,notfunny count,percent notfunny
50122,rentstabilized,1,0.5
50123,monocacy,1,0.5
50124,gypsymoth,1,0.5
50125,cruzgonzalez,1,0.5
50126,penetrates,1,0.5
50127,raab,1,0.5
50128,cuta,1,0.5
50129,pointelicited,1,0.5
50130,disturbedfan,1,0.5
50131,balsamic,1,0.5
50132,biofertilizer,1,0.5
50133,bioenhanced,1,0.5
50134,incivility,1,0.5
50135,jrc,1,0.5
50136,runcom,1,0.5
50137,toxicologist,1,0.5
50138,rubel,1,0.5
50139,poundsof,1,0.5
50140,yoshizawa,1,0.5
50141,oscarnominated,1,0.5
50142,twicedaily,1,0.5
50143,zarobell,1,0.5
50144,pictorial,1,0.5
50145,mozilos,1,0.5
50146,supine,1,0.5
50147,dornier,1,0.5
50148,messerschmitt,1,0.5
50149,sentinelrecord,1,0.5
50150,obeisance,1,0.5
50151,acclimate,1,0.5
50152,px,1,0.5
50153,bronchiectasis,1,0.5
50154,bronchitol,1,0.5
50155,aridol,1,0.5
50156,adventist,1,0.5
50157,taione,1,0.5
50158,policieseditorial,1,0.5
50159,selfadmission,1,0.5
50160,swaisgood,1,0.5
50161,shortselling,1,0.5
50162,grossfeld,1,0.5
50163,feal,1,0.5
50164,baserunner,1,0.5
50165,mosaiclike,1,0.5
50166,tenuously,1,0.5
50167,suleimaniya,1,0.5
50168,worldhotels,1,0.5
50169,sinders,1,0.5
50170,arenys,1,0.5
50171,clanbased,1,0.5
50172,agonisingly,1,0.5
50173,nii,1,0.5
50174,badlyaffected,1,0.5
50175,pugliese,1,0.5
50176,osvaldo,1,0.5
50177,gardel,1,0.5
50178,monkssplit,1,0.5
50179,bancalie,1,0.5
50180,kevinprince,1,0.5
50181,chocabloc,1,0.5
50182,yanbian,1,0.5
50183,pembroke,1,0.5
50184,tergat,1,0.5
50185,tennberry,1,0.5
50186,innning,1,0.5
50187,nextels,1,0.5
50188,elba,1,0.5
50189,computermaker,1,0.5
50190,sheers,1,0.5
50191,gewirtz,1,0.5
50192,beatific,1,0.5
50193,geordan,1,0.5
50194,schooldays,1,0.5
50195,saft,1,0.5
50196,opinionor,1,0.5
50197,smoothesttalking,1,0.5
50198,detractorsat,1,0.5
50199,peligat,1,0.5
50200,chogm,1,0.5
50201,pubescent,1,0.5
50202,mcewans,1,0.5
50203,yebotv,1,0.5
50204,gxp,1,0.5
50205,alreadyindustrialized,1,0.5
50206,whellams,1,0.5
50207,roches,1,0.5
50208,mirceras,1,0.5
50209,reinvestigating,1,0.5
50210,asbos,1,0.5
50211,nrbs,1,0.5
50212,greenlight,1,0.5
50213,shiiteruled,1,0.5
50214,grashow,1,0.5
50215,outthere,1,0.5
50216,sidesplitting,1,0.5
50217,fairstein,1,0.5
50218,amylin,1,0.5
50219,majliseamal,1,0.5
50220,muttahida,1,0.5
50221,ulazeem,1,0.5
50222,baodong,1,0.5
50223,unsinkable,1,0.5
50224,mallinger,1,0.5
50225,filariasis,1,0.5
50226,northcote,1,0.5
50227,civilianise,1,0.5
50228,friberg,1,0.5
50229,marcedouard,1,0.5
50230,torquey,1,0.5
50231,sellam,1,0.5
50232,larbi,1,0.5
50233,chaarles,1,0.5
50234,fogelgren,1,0.5
50235,batchelors,1,0.5
50236,zdf,1,0.5
50237,esman,1,0.5
50238,carloway,1,0.5
50239,burkhard,1,0.5
50240,zouhier,1,0.5
50241,witcher,1,0.5
50242,sapkowski,1,0.5
50243,tarkovsky,1,0.5
50244,zbigniew,1,0.5
50245,romaszewski,1,0.5
50246,hargroves,1,0.5
50247,koeppen,1,0.5
50248,tarzian,1,0.5
50249,kaseff,1,0.5
50250,drymill,1,0.5
50251,faridabad,1,0.5
50252,fsg,1,0.5
50253,lowintensity,1,0.5
50254,hernandezthe,1,0.5
50255,zonemade,1,0.5
50256,lovenest,1,0.5
50257,hkma,1,0.5
50258,carfagna,1,0.5
50259,defenestration,1,0.5
50260,antiindecency,1,0.5
50261,kuga,1,0.5
50262,focusbased,1,0.5
50263,skillful,1,0.5
50264,syriapoisoning,1,0.5
50265,jouvenel,1,0.5
50266,spiteri,1,0.5
50267,fairlie,1,0.5
50268,sharleen,1,0.5
50269,lincecum,1,0.5
50270,grangent,1,0.5
50271,herschel,1,0.5
50272,emran,1,0.5
50273,hussan,1,0.5
50274,stayrod,1,0.5
50275,chirnside,1,0.5
50276,frizzell,1,0.5
50277,kilrain,1,0.5
50278,trannies,1,0.5
50279,prig,1,0.5
50280,mycoupons,1,0.5
50281,xenia,1,0.5
50282,comcerto,1,0.5
50283,surinder,1,0.5
50284,mindspeed,1,0.5
50285,miscued,1,0.5
50286,meatpaper,1,0.5
50287,eventsremarks,1,0.5
50288,pil,1,0.5
50289,preferor,1,0.5
50290,thiede,1,0.5
50291,historyhad,1,0.5
50292,stateand,1,0.5
50293,dalhousie,1,0.5
50294,laterunning,1,0.5
50295,axthelm,1,0.5
50296,travelingeffectively,1,0.5
50297,prakash,1,0.5
50298,mahat,1,0.5
50299,wamsa,1,0.5
50300,selftutorial,1,0.5
50301,xel,1,0.5
50302,medevac,1,0.5
50303,incentivized,1,0.5
50304,okubo,1,0.5
50305,kashmiri,1,0.5
50306,etcetera,1,0.5
50307,exner,1,0.5
50308,goldenacre,1,0.5
50309,facchinetti,1,0.5
50310,rishi,1,0.5
50311,wackness,1,0.5
50312,strativa,1,0.5
50313,hangzhou,1,0.5
50314,threeround,1,0.5
50315,plaisted,1,0.5
50316,obsequious,1,0.5
50317,kassai,1,0.5
50318,downtrend,1,0.5
50319,aerodynamics,1,0.5
50320,menisectomy,1,0.5
50321,furth,1,0.5
50322,firstpastthepost,1,0.5
50323,branchhad,1,0.5
50324,supersecret,1,0.5
50325,aster,1,0.5
50326,wordsmithing,1,0.5
50327,cleese,1,0.5
50328,erisman,1,0.5
50329,castaic,1,0.5
50330,almus,1,0.5
50331,charest,1,0.5
50332,omidyar,1,0.5
50333,asthall,1,0.5
50334,maytime,1,0.5
50335,sharnford,1,0.5
50336,witherley,1,0.5
50337,dadlington,1,0.5
50338,zoner,1,0.5
50339,avitar,1,0.5
50340,drugsofabuse,1,0.5
50341,oralscreentm,1,0.5
50342,piastre,1,0.5
50343,woodfired,1,0.5
50344,aberlour,1,0.5
50345,leyne,1,0.5
50346,rgco,1,0.5
50347,pgi,1,0.5
50348,greco,1,0.5
50349,smartbrain,1,0.5
50350,alderwoods,1,0.5
50351,zeb,1,0.5
50352,tdr,1,0.5
50353,brokenshire,1,0.5
50354,perer,1,0.5
50355,ellroy,1,0.5
50356,collapsedappeared,1,0.5
50357,electionwhich,1,0.5
50358,schedulewise,1,0.5
50359,aviationservices,1,0.5
50360,sclar,1,0.5
50361,andrianony,1,0.5
50362,aaei,1,0.5
50363,perceval,1,0.5
50364,horseriding,1,0.5
50365,ambitiously,1,0.5
50366,richtsmeier,1,0.5
50367,trafficflow,1,0.5
50368,hanmore,1,0.5
50369,melia,1,0.5
50370,prideful,1,0.5
50371,rehydration,1,0.5
50372,ditzy,1,0.5
50373,tutorbabysitter,1,0.5
50374,tider,1,0.5
50375,centralization,1,0.5
50376,midsession,1,0.5
50377,guarnere,1,0.5
50378,heffron,1,0.5
50379,cellblock,1,0.5
50380,vytextm,1,0.5
50381,brod,1,0.5
50382,tartanswathed,1,0.5
50383,threefoot,1,0.5
50384,wessberg,1,0.5
50385,lincicome,1,0.5
50386,mcclusky,1,0.5
50387,bhutelezi,1,0.5
50388,lungile,1,0.5
50389,powersets,1,0.5
50390,karesh,1,0.5
50391,benetta,1,0.5
50392,standly,1,0.5
50393,temame,1,0.5
50394,huffnagle,1,0.5
50395,jordanqna,1,0.5
50396,sutin,1,0.5
50397,wannabovorn,1,0.5
50398,factoid,1,0.5
50399,improver,1,0.5
50400,pashto,1,0.5
50401,umarji,1,0.5
50402,fourputting,1,0.5
50403,inandout,1,0.5
50404,corlett,1,0.5
50405,rosslynballston,1,0.5
50406,inactivate,1,0.5
50407,unfeasibly,1,0.5
50408,fireprone,1,0.5
50409,republicanconservative,1,0.5
50410,badillo,1,0.5
50411,marchi,1,0.5
50412,untruthful,1,0.5
50413,rattenborg,1,0.5
50414,matapedia,1,0.5
50415,talc,1,0.5
50416,injects,1,0.5
50417,bana,1,0.5
50418,alqabi,1,0.5
50419,nht,1,0.5
50420,kishon,1,0.5
50421,quedamos,1,0.5
50422,speculativegrade,1,0.5
50423,creason,1,0.5
50424,nyack,1,0.5
50425,lazaroff,1,0.5
50426,vai,1,0.5
50427,sarhat,1,0.5
50428,railcab,1,0.5
50429,selwyn,1,0.5
50430,lodato,1,0.5
50431,besting,1,0.5
50432,horseless,1,0.5
50433,protesthit,1,0.5
50434,interdepartmental,1,0.5
50435,newlycomposed,1,0.5
50436,mahesh,1,0.5
50437,transcendental,1,0.5
50438,headwaiter,1,0.5
50439,couchsurfing,1,0.5
50440,peiro,1,0.5
50441,sakamoto,1,0.5
50442,yukiko,1,0.5
50443,poohpoohed,1,0.5
50444,dirtyblond,1,0.5
50445,disentangle,1,0.5
50446,ouellets,1,0.5
50447,thousandwatt,1,0.5
50448,jumblatt,1,0.5
50449,successsfully,1,0.5
50450,overpromoted,1,0.5
50451,adcox,1,0.5
50452,seanna,1,0.5
50453,pouty,1,0.5
50454,zaslaw,1,0.5
50455,heupel,1,0.5
50456,studly,1,0.5
50457,chargesand,1,0.5
50458,cannibis,1,0.5
50459,domeshaped,1,0.5
50460,mexicous,1,0.5
50461,servicesr,1,0.5
50462,continuewalkingto,1,0.5
50463,sabemos,1,0.5
50464,misstatement,1,0.5
50465,jamisean,1,0.5
50466,wonkette,1,0.5
50467,mekvichai,1,0.5
50468,bannasopit,1,0.5
50469,korth,1,0.5
50470,marillyn,1,0.5
50471,carholme,1,0.5
50472,fossdyke,1,0.5
50473,themwhether,1,0.5
50474,candidatewill,1,0.5
50475,pocketprotector,1,0.5
50476,marky,1,0.5
50477,mukit,1,0.5
50478,harlyne,1,0.5
50479,hsc,1,0.5
50480,alqaiwain,1,0.5
50481,apartmentbut,1,0.5
50482,denationalize,1,0.5
50483,mohdi,1,0.5
50484,kelai,1,0.5
50485,alnabi,1,0.5
50486,grayhawk,1,0.5
50487,jeux,1,0.5
50488,lovkist,1,0.5
50489,francaise,1,0.5
50490,corman,1,0.5
50491,roilo,1,0.5
50492,ruenzi,1,0.5
50493,fourfootwide,1,0.5
50494,contemporaryart,1,0.5
50495,halfpints,1,0.5
50496,jsc,1,0.5
50497,unprepossessing,1,0.5
50498,emigrantes,1,0.5
50499,cuevita,1,0.5
50500,thatcherite,1,0.5
50501,revolvingdoor,1,0.5
50502,avellan,1,0.5
50503,inswinger,1,0.5
50504,porterhouse,1,0.5
50505,chambers,1,0.5
50506,hughley,1,0.5
50507,urbanachampaign,1,0.5
50508,educationrelated,1,0.5
50509,rushingwest,1,0.5
50510,garlins,1,0.5
50511,brassy,1,0.5
50512,lelberatlink,1,0.5
50513,nisman,1,0.5
50514,bawa,1,0.5
50515,malini,1,0.5
50516,waterreus,1,0.5
50517,wingerfullback,1,0.5
50518,kutztown,1,0.5
50519,glonass,1,0.5
50520,gromov,1,0.5
50521,dohm,1,0.5
50522,meterprofile,1,0.5
50523,tasso,1,0.5
50524,trnc,1,0.5
50525,papadopoulos,1,0.5
50526,superconduit,1,0.5
50527,hotties,1,0.5
50528,fabios,1,0.5
50529,cozily,1,0.5
50530,psd,1,0.5
50531,yazidis,1,0.5
50532,kurdishspeaking,1,0.5
50533,carouser,1,0.5
50534,nigale,1,0.5
50535,vorman,1,0.5
50536,lymphoid,1,0.5
50537,mckasey,1,0.5
50538,cooperatio,1,0.5
50539,jibao,1,0.5
50540,brainruining,1,0.5
50541,rodionova,1,0.5
50542,kismet,1,0.5
50543,wildfowl,1,0.5
50544,plover,1,0.5
50545,lapwing,1,0.5
50546,redshank,1,0.5
50547,alahmad,1,0.5
50548,schwartzberg,1,0.5
50549,lahleh,1,0.5
50550,lala,1,0.5
50551,depps,1,0.5
50552,russianspeaking,1,0.5
50553,prinze,1,0.5
50554,rnwk,1,0.5
50555,commercialsraina,1,0.5
50556,coterels,1,0.5
50557,crossair,1,0.5
50558,cobranded,1,0.5
50559,hpqn,1,0.5
50560,backwardlooking,1,0.5
50561,leasetoown,1,0.5
50562,transcendence,1,0.5
50563,rangone,1,0.5
50564,itsukushima,1,0.5
50565,miyajima,1,0.5
50566,tighterthannormal,1,0.5
50567,megaresort,1,0.5
50568,westdeco,1,0.5
50569,fow,1,0.5
50570,sardis,1,0.5
50571,zorkot,1,0.5
50572,zeke,1,0.5
50573,kurdishrun,1,0.5
50574,massimino,1,0.5
50575,grunsfeld,1,0.5
50576,feustel,1,0.5
50577,chargecomprises,1,0.5
50578,nanotechnologysimilar,1,0.5
50579,allglass,1,0.5
50580,uswitch,1,0.5
50581,medicallysupervised,1,0.5
50582,lca,1,0.5
50583,conejos,1,0.5
50584,ayorinde,1,0.5
50585,horticulturalist,1,0.5
50586,celebritiesup,1,0.5
50587,nonviral,1,0.5
50588,transposon,1,0.5
50589,hardofhearing,1,0.5
50590,samus,1,0.5
50591,ciprianis,1,0.5
50592,opts,1,0.5
50593,basha,1,0.5
50594,uganada,1,0.5
50595,obangi,1,0.5
50596,glargine,1,0.5
50597,lowinterestrate,1,0.5
50598,everitt,1,0.5
50599,gridconnected,1,0.5
50600,wankel,1,0.5
50601,twopassenger,1,0.5
50602,nsu,1,0.5
50603,sauer,1,0.5
50604,bei,1,0.5
50605,rgavietnam,1,0.5
50606,cakewalk,1,0.5
50607,wachovias,1,0.5
50608,blodgett,1,0.5
50609,salvor,1,0.5
50610,radya,1,0.5
50611,pustaka,1,0.5
50612,fivenightaweek,1,0.5
50613,threenightaweek,1,0.5
50614,kinsey,1,0.5
50615,lowey,1,0.5
50616,murrow,1,0.5
50617,juking,1,0.5
50618,organsied,1,0.5
50619,particpating,1,0.5
50620,roselyne,1,0.5
50621,bachelot,1,0.5
50622,citybonus,1,0.5
50623,savitskaya,1,0.5
50624,beforethecameras,1,0.5
50625,venda,1,0.5
50626,illston,1,0.5
50627,daeshawn,1,0.5
50628,spectral,1,0.5
50629,divisadero,1,0.5
50630,pinwheel,1,0.5
50631,airruckled,1,0.5
50632,hamman,1,0.5
50633,alil,1,0.5
50634,stram,1,0.5
50635,rudely,1,0.5
50636,ringmaster,1,0.5
50637,kohat,1,0.5
50638,pechanga,1,0.5
50639,langtry,1,0.5
50640,welchol,1,0.5
50641,fermanagh,1,0.5
50642,seasona,1,0.5
50643,softwood,1,0.5
50644,hyperglycemic,1,0.5
50645,longplanned,1,0.5
50646,glycan,1,0.5
50647,raccasi,1,0.5
50648,cryptosporidium,1,0.5
50649,primped,1,0.5
50650,lennoxtown,1,0.5
50651,fazel,1,0.5
50652,daychopan,1,0.5
50653,butchart,1,0.5
50654,airspeed,1,0.5
50655,fisticuffs,1,0.5
50656,alltoo,1,0.5
50657,obamaedwards,1,0.5
50658,dissembler,1,0.5
50659,superstrain,1,0.5
50660,museitef,1,0.5
50661,intesar,1,0.5
50662,bamler,1,0.5
50663,elos,1,0.5
50664,sharpended,1,0.5
50665,pmw,1,0.5
50666,warfarecommand,1,0.5
50667,cpar,1,0.5
50668,mccorvey,1,0.5
50669,expows,1,0.5
50670,lifeordeath,1,0.5
50671,pharmaceutically,1,0.5
50672,abdalhaleem,1,0.5
50673,abdalmahmood,1,0.5
50674,diaw,1,0.5
50675,exent,1,0.5
50676,gamesondemand,1,0.5
50677,endusers,1,0.5
50678,julias,1,0.5
50679,highpriority,1,0.5
50680,sunpowers,1,0.5
50681,elektra,1,0.5
50682,varnum,1,0.5
50683,himbefore,1,0.5
50684,consumerproduct,1,0.5
50685,highereducation,1,0.5
50686,breastrevealing,1,0.5
50687,grassmarket,1,0.5
50688,lahm,1,0.5
50689,levekusen,1,0.5
50690,eldgrim,1,0.5
50691,primo,1,0.5
50692,highpine,1,0.5
50693,mediciner,1,0.5
50694,dfs,1,0.5
50695,lupica,1,0.5
50696,republicfrom,1,0.5
50697,communityserving,1,0.5
50698,organizationschurches,1,0.5
50699,nosh,1,0.5
50700,danos,1,0.5
50701,tollbooth,1,0.5
50702,rigips,1,0.5
50703,gyproc,1,0.5
50704,isover,1,0.5
50705,certainteed,1,0.5
50706,gypsum,1,0.5
50707,placo,1,0.5
50708,saintgobain,1,0.5
50709,officemax,1,0.5
50710,kyrie,1,0.5
50711,otte,1,0.5
50712,atiyyah,1,0.5
50713,nevillerolfe,1,0.5
50714,leningrad,1,0.5
50715,victorysealing,1,0.5
50716,coster,1,0.5
50717,trated,1,0.5
50718,wingfriendly,1,0.5
50719,marguerita,1,0.5
50720,grammyr,1,0.5
50721,oscarr,1,0.5
50722,antero,1,0.5
50723,derian,1,0.5
50724,supposition,1,0.5
50725,pekkanen,1,0.5
50726,restrospective,1,0.5
50727,alstyne,1,0.5
50728,tse,1,0.5
50729,sosei,1,0.5
50730,enantiomer,1,0.5
50731,nonopioid,1,0.5
50732,qadi,1,0.5
50733,bahader,1,0.5
50734,eqbal,1,0.5
50735,alhabash,1,0.5
50736,genprime,1,0.5
50737,adem,1,0.5
50738,fussell,1,0.5
50739,scorersaston,1,0.5
50740,schalit,1,0.5
50741,truthtelling,1,0.5
50742,simeone,1,0.5
50743,aright,1,0.5
50744,carbonfibrereinforced,1,0.5
50745,reclastaclasta,1,0.5
50746,gentlemanly,1,0.5
50747,mcanea,1,0.5
50748,tw,1,0.5
50749,ustrained,1,0.5
50750,nnk,1,0.5
50751,lavals,1,0.5
50752,cosman,1,0.5
50753,medscape,1,0.5
50754,jiji,1,0.5
50755,provenanceobsessed,1,0.5
50756,obuya,1,0.5
50757,kanehira,1,0.5
50758,iela,1,0.5
50759,elizabetes,1,0.5
50760,rigans,1,0.5
50761,vongo,1,0.5
50762,compaq,1,0.5
50763,azher,1,0.5
50764,philion,1,0.5
50765,soapsuds,1,0.5
50766,gots,1,0.5
50767,highview,1,0.5
50768,dorsett,1,0.5
50769,plasmascreen,1,0.5
50770,hailstone,1,0.5
50771,rosenbluth,1,0.5
50772,splitadjusted,1,0.5
50773,yearsis,1,0.5
50774,periodssay,1,0.5
50775,vanore,1,0.5
50776,reinhart,1,0.5
50777,sunsrockets,1,0.5
50778,indianspanish,1,0.5
50779,orangewhiteandblack,1,0.5
50780,jitwah,1,0.5
50781,hallthat,1,0.5
50782,fielden,1,0.5
50783,mstislav,1,0.5
50784,openoffice,1,0.5
50785,tekke,1,0.5
50786,birthrate,1,0.5
50787,easilly,1,0.5
50788,madox,1,0.5
50789,guarani,1,0.5
50790,swahili,1,0.5
50791,selfrevelation,1,0.5
50792,pathetically,1,0.5
50793,miscast,1,0.5
50794,uop,1,0.5
50795,parabens,1,0.5
50796,basloe,1,0.5
50797,threesecond,1,0.5
50798,fitzgibbons,1,0.5
50799,sanes,1,0.5
50800,marle,1,0.5
50801,sugarhill,1,0.5
50802,hydropoint,1,0.5
50803,jica,1,0.5
50804,yomiuri,1,0.5
50805,petrajapanese,1,0.5
50806,mgp,1,0.5
50807,grainbased,1,0.5
50808,careerthreatening,1,0.5
50809,dulce,1,0.5
50810,megamammals,1,0.5
50811,killian,1,0.5
50812,darfursize,1,0.5
50813,nonparticipation,1,0.5
50814,purolator,1,0.5
50815,hertfordshireborn,1,0.5
50816,skylers,1,0.5
50817,gerri,1,0.5
50818,peev,1,0.5
50819,gotheres,1,0.5
50820,redtape,1,0.5
50821,kasdorf,1,0.5
50822,writhes,1,0.5
50823,newbusiness,1,0.5
50824,mlt,1,0.5
50825,moyess,1,0.5
50826,dandoy,1,0.5
50827,matar,1,0.5
50828,unpaved,1,0.5
50829,carpools,1,0.5
50830,innovates,1,0.5
50831,copco,1,0.5
50832,vergnoux,1,0.5
50833,shemarya,1,0.5
50834,boyishly,1,0.5
50835,zaluski,1,0.5
50836,vitali,1,0.5
50837,drozdov,1,0.5
50838,zhorikov,1,0.5
50839,kolosov,1,0.5
50840,gameplan,1,0.5
50841,rearaxle,1,0.5
50842,sequencingbysynthesis,1,0.5
50843,lawnmowers,1,0.5
50844,hatbox,1,0.5
50845,yellowribbon,1,0.5
50846,caselogistix,1,0.5
50847,docharborr,1,0.5
50848,anacomp,1,0.5
50849,highfashion,1,0.5
50850,democratand,1,0.5
50851,lampert,1,0.5
50852,hardtofill,1,0.5
50853,teak,1,0.5
50854,pearlescent,1,0.5
50855,henredon,1,0.5
50856,fourposter,1,0.5
50857,nonsecret,1,0.5
50858,nacchios,1,0.5
50859,qwests,1,0.5
50860,dengs,1,0.5
50861,delahoussaye,1,0.5
50862,shuai,1,0.5
50863,peng,1,0.5
50864,hallenstadion,1,0.5
50865,hallberg,1,0.5
50866,boylston,1,0.5
50867,luchese,1,0.5
50868,alucard,1,0.5
50869,tradedeadline,1,0.5
50870,tisdale,1,0.5
50871,seether,1,0.5
50872,coheed,1,0.5
50873,wardle,1,0.5
50874,testdriving,1,0.5
50875,threeton,1,0.5
50876,hizbiislami,1,0.5
50877,purley,1,0.5
50878,fande,1,0.5
50879,whiterun,1,0.5
50880,returnsall,1,0.5
50881,interceptionsin,1,0.5
50882,abcparent,1,0.5
50883,capably,1,0.5
50884,jumpiness,1,0.5
50885,hostelry,1,0.5
50886,wamhdmmy,1,0.5
50887,mema,1,0.5
50888,fourblock,1,0.5
50889,lvetoi,1,0.5
50890,yardbut,1,0.5
50891,gelman,1,0.5
50892,vitallyimportant,1,0.5
50893,medianpriced,1,0.5
50894,talaal,1,0.5
50895,maruzook,1,0.5
50896,monopolist,1,0.5
50897,licenceholder,1,0.5
50898,cropeating,1,0.5
50899,promiscuity,1,0.5
50900,etr,1,0.5
50901,armenianamerican,1,0.5
50902,setchell,1,0.5
50903,bombinfested,1,0.5
50904,zafaraniyah,1,0.5
50905,dirtpacked,1,0.5
50906,cinfg,1,0.5
50907,receivingillinois,1,0.5
50908,gatorinfested,1,0.5
50909,vivi,1,0.5
50910,zigler,1,0.5
50911,dirtybomb,1,0.5
50912,maxell,1,0.5
50913,crittenden,1,0.5
50914,pollswinging,1,0.5
50915,backdue,1,0.5
50916,valueact,1,0.5
50917,easthaugh,1,0.5
50918,middlehaugh,1,0.5
50919,ballyoukan,1,0.5
50920,dalshian,1,0.5
50921,logierait,1,0.5
50922,altrory,1,0.5
50923,hillocopter,1,0.5
50924,incomingoutgoing,1,0.5
50925,danda,1,0.5
50926,npv,1,0.5
50927,argin,1,0.5
50928,telephonyvoice,1,0.5
50929,adores,1,0.5
50930,gotske,1,0.5
50931,rocketscarred,1,0.5
50932,ssi,1,0.5
50933,acquisitive,1,0.5
50934,synchronyr,1,0.5
50935,xsightr,1,0.5
50936,battel,1,0.5
50937,fatahaffiliated,1,0.5
50938,aksa,1,0.5
50939,wellfinanced,1,0.5
50940,syamsuddin,1,0.5
50941,bojnourdi,1,0.5
50942,mousavi,1,0.5
50943,barzanji,1,0.5
50944,stoola,1,0.5
50945,familiesthat,1,0.5
50946,nevill,1,0.5
50947,portnoy,1,0.5
50948,telepathic,1,0.5
50949,saqaa,1,0.5
50950,glib,1,0.5
50951,ntdoy,1,0.5
50952,zonedefense,1,0.5
50953,lipsticksmeared,1,0.5
50954,wastrel,1,0.5
50955,salceda,1,0.5
50956,churchgoing,1,0.5
50957,platitude,1,0.5
50958,dorns,1,0.5
50959,oxera,1,0.5
50960,petratheir,1,0.5
50961,reserva,1,0.5
50962,aspcas,1,0.5
50963,sportscars,1,0.5
50964,lcdtv,1,0.5
50965,asan,1,0.5
50966,seventhgeneration,1,0.5
50967,nonselective,1,0.5
50968,doorbusting,1,0.5
50969,outofview,1,0.5
50970,enfora,1,0.5
50971,wellpracticed,1,0.5
50972,longestranged,1,0.5
50973,nederlanders,1,0.5
50974,selflearn,1,0.5
50975,elimnoxtm,1,0.5
50976,ghedi,1,0.5
50977,selfregulation,1,0.5
50978,spacesaying,1,0.5
50979,ekati,1,0.5
50980,hutchins,1,0.5
50981,statenewslines,1,0.5
50982,hailey,1,0.5
50983,doubleacts,1,0.5
50984,dainius,1,0.5
50985,neshoba,1,0.5
50986,spuyten,1,0.5
50987,barcade,1,0.5
50988,duyvil,1,0.5
50989,toppletesting,1,0.5
50990,gartnavel,1,0.5
50991,uria,1,0.5
50992,austintravis,1,0.5
50993,sacredness,1,0.5
50994,ueps,1,0.5
50995,lymari,1,0.5
50996,polito,1,0.5
50997,streitenfeld,1,0.5
50998,kadee,1,0.5
50999,yzaguirre,1,0.5
51000,paulita,1,0.5
51001,reshaped,1,0.5
51002,aer,1,0.5
51003,aercap,1,0.5
51004,vands,1,0.5
51005,horta,1,0.5
51006,swiftest,1,0.5
51007,stoneface,1,0.5
51008,superlight,1,0.5
51009,gamingjack,1,0.5
51010,mediaeval,1,0.5
51011,asianamericans,1,0.5
51012,promissory,1,0.5
51013,entreat,1,0.5
51014,smedley,1,0.5
51015,redick,1,0.5
51016,hetlage,1,0.5
51017,corporatemanslaughter,1,0.5
51018,financialsector,1,0.5
51019,consultantcy,1,0.5
51020,finlayson,1,0.5
51021,teufelsberg,1,0.5
51022,phq,1,0.5
51023,capas,1,0.5
51024,fted,1,0.5
51025,sharankhola,1,0.5
51026,clef,1,0.5
51027,stacker,1,0.5
51028,nearline,1,0.5
51029,fiftyfour,1,0.5
51030,weatheraffected,1,0.5
51031,djangirov,1,0.5
51032,trepanier,1,0.5
51033,maffs,1,0.5
51034,demetrius,1,0.5
51035,billabong,1,0.5
51036,arsu,1,0.5
51037,sebnem,1,0.5
51038,bloodcovered,1,0.5
51039,greattasting,1,0.5
51040,farmin,1,0.5
51041,downhole,1,0.5
51042,stockwork,1,0.5
51043,quartzmolybdenitepyrite,1,0.5
51044,metasedimentary,1,0.5
51045,earlytomid,1,0.5
51046,moh,1,0.5
51047,moeen,1,0.5
51048,tpus,1,0.5
51049,codger,1,0.5
51050,oyler,1,0.5
51051,armbruster,1,0.5
51052,recapitalizations,1,0.5
51053,thomsonccbn,1,0.5
51054,toruno,1,0.5
51055,ivett,1,0.5
51056,animatedly,1,0.5
51057,gsg,1,0.5
51058,sauerland,1,0.5
51059,fivesquaremile,1,0.5
51060,wirth,1,0.5
51061,zvecan,1,0.5
51062,leposavic,1,0.5
51063,kosovska,1,0.5
51064,mitrovica,1,0.5
51065,shastri,1,0.5
51066,sevenfoot,1,0.5
51067,tarpley,1,0.5
51068,sethis,1,0.5
51069,hatalthough,1,0.5
51070,cinchthe,1,0.5
51071,megahotels,1,0.5
51072,rtt,1,0.5
51073,mexicanborn,1,0.5
51074,bombedout,1,0.5
51075,narfe,1,0.5
51076,lignin,1,0.5
51077,rheumatic,1,0.5
51078,alva,1,0.5
51079,humphrys,1,0.5
51080,tacklebusting,1,0.5
51081,selvin,1,0.5
51082,spotlightcraving,1,0.5
51083,seri,1,0.5
51084,rosmarino,1,0.5
51085,radicchio,1,0.5
51086,foa,1,0.5
51087,twoton,1,0.5
51088,regularize,1,0.5
51089,lundquist,1,0.5
51090,elmira,1,0.5
51091,vtol,1,0.5
51092,fourseater,1,0.5
51093,turbofan,1,0.5
51094,dusky,1,0.5
51095,busandboat,1,0.5
51096,anau,1,0.5
51097,bestbetting,1,0.5
51098,tziwei,1,0.5
51099,lamichhane,1,0.5
51100,zhanel,1,0.5
51101,attackcould,1,0.5
51102,enoughand,1,0.5
51103,ezekiel,1,0.5
51104,nonjewishrange,1,0.5
51105,shifra,1,0.5
51106,festivalmany,1,0.5
51107,zakat,1,0.5
51108,millenarian,1,0.5
51109,fairooz,1,0.5
51110,whx,1,0.5
51111,advanta,1,0.5
51112,ghrelin,1,0.5
51113,climaterelated,1,0.5
51114,loverock,1,0.5
51115,negritude,1,0.5
51116,withitness,1,0.5
51117,shiism,1,0.5
51118,cayard,1,0.5
51119,tihar,1,0.5
